52.9641822,-9.4373611,0.1,Point 1
52.8080514,-8.8527233,0.1,Point 2
53.5286784,-9.1939177,0.1,Point 3
53.3470973,-6.2597188,0.1,Point 4
53.2338096,-4.1545409,0.1,Point 5
53.4023305,-2.9942546,0.1,Point 6
53.017259,-2.769474,0.1,Point 7
53.3859656,-1.4628647,0.1,Point 8
53.2327056,-1.4241579,0.1,Point 9
53.2153414,-1.6822078,0.1,Point 10
53.1233275,-1.5586944,0.1,Point 11
53.956068,-1.0749334,0.1,Point 12
52.1990885,0.1309856,0.1,Point 13
51.6666304,-0.3490478,0.1,Point 14
51.7524367,-0.3418548,0.1,Point 15
51.8797792,-0.4242523,0.1,Point 16
51.7520147,-1.2636192,0.1,Point 17
51.3855103,-2.3757497,0.1,Point 18
51.0192026,-3.1050227,0.1,Point 19
50.6828535,-3.2451228,0.1,Point 20
51.2836942,-0.7777805,0.1,Point 23
51.5013463,-0.1081924,0.1,Point 24
51.2809004,0.2773591,0.1,Point 25
47.2930763,-0.133997,0.1,Point 26
48.8590677,2.3461345,0.1,Point 27
45.5278796,4.891246,0.1,Point 28
43.2684176,6.6365451,0.1,Point 29
43.4356851,6.7397024,0.1,Point 30
43.5530925,7.016597,0.1,Point 31
43.7074107,7.2619011,0.1,Point 32
43.7358901,7.4213561,0.1,Point 33
46.2317864,6.1423317,0.1,Point 34
46.1842677,6.6916481,0.1,Point 35
46.4200661,6.2707641,0.1,Point 36
45.8492985,6.6106911,0.1,Point 37
45.7918751,6.9704934,0.1,Point 38
46.0960963,7.2249012,0.1,Point 39
46.9532878,7.4576838,0.1,Point 40
46.6062688,7.8943903,0.1,Point 41
47.0523628,8.3006252,0.1,Point 42
47.3859738,8.5327584,0.1,Point 43
47.1544132,8.5609108,0.1,Point 44
46.1666878,8.7894877,0.1,Point 45
46.3598546,8.6418783,0.1,Point 46
46.4758565,8.5748157,0.1,Point 47
46.1338649,8.3118321,0.1,Point 48
45.9566513,7.6582228,0.1,Point 49
45.0721132,7.6865936,0.1,Point 50
45.4702906,9.175241,0.1,Point 51
45.8118036,9.075503,0.1,Point 52
45.8911952,8.5189768,0.1,Point 53
45.7978543,8.4096292,0.1,Point 54
45.9263021,8.5601816,0.1,Point 56
45.9785792,9.2544534,0.1,Point 57
46.0186469,9.2366007,0.1,Point 58
46.015011,9.2844083,0.1,Point 59
46.1374551,9.3734303,0.1,Point 60
46.5068506,9.3302522,0.1,Point 61
47.1417208,9.5206981,0.1,Point 62
47.6631177,9.1608937,0.1,Point 63
47.5466803,9.6837456,0.1,Point 64
48.5247562,9.064412,0.1,Point 65
49.0123083,12.0935722,0.1,Point 66
48.7796566,9.183583,0.1,Point 67
49.1287874,6.1902932,0.1,Point 69
49.6064442,6.1296265,0.1,Point 70
49.6771051,5.8110757,0.1,Point 71
50.4651656,4.8662192,0.1,Point 72
50.2285518,5.3345115,0.1,Point 73
50.2961508,5.0914389,0.1,Point 74
50.0357653,5.5720908,0.1,Point 75
50.4090874,4.4479919,0.1,Point 76
51.2145139,3.214268,0.1,Point 77
50.8621978,4.351353,0.1,Point 78
44.3010083,9.2133804,0.1,Point 80
43.8427056,10.5132004,0.1,Point 81
43.7157897,10.3923508,0.1,Point 82
44.099674,9.736261,0.1,Point 83
43.7679403,11.2631506,0.1,Point 84
43.8789096,11.0928625,0.1,Point 85
43.8808894,10.9191412,0.1,Point 86
42.7011578,9.4493344,0.1,Point 87
43.5510845,10.3035215,0.1,Point 88
42.9790811,9.8681882,0.1,Point 89
43.3134446,11.332569,0.1,Point 90
43.581641,11.3215827,0.1,Point 91
43.4641399,11.0359382,0.1,Point 92
44.4950806,11.3261891,0.1,Point 93
44.6359699,10.8977223,0.1,Point 94
45.0492045,9.6971261,0.1,Point 95
45.684005,9.6723869,0.1,Point 96
45.7190122,10.0466087,0.1,Point 97
45.4412789,10.9884244,0.1,Point 98
45.6423027,10.599783,0.1,Point 99
45.8067207,10.7783108,0.1,Point 100
45.9358081,10.8171129,0.1,Point 101
45.8827089,10.8480296,0.1,Point 102
45.607467,10.6856439,0.1,Point 103
46.5800782,11.6456723,0.1,Point 104
46.4881524,11.8137131,0.1,Point 105
45.4384505,12.3340681,0.1,Point 106
43.932371,12.4578635,0.1,Point 107
42.768038,12.7654806,0.1,Point 108
43.138847,12.205895,0.1,Point 109
42.9626709,12.3654229,0.1,Point 110
41.8926591,12.4796306,0.1,Point 111
41.0748387,14.3308849,0.1,Point 112
41.4657019,13.833639,0.1,Point 113
40.8482149,14.2704118,0.1,Point 114
40.6291303,14.4805196,0.1,Point 115
40.6263272,14.3742203,0.1,Point 116
40.633563,14.6039126,0.1,Point 117
40.9948905,17.2123637,0.1,Point 118
41.2741556,16.4117351,0.1,Point 119
41.136611,16.759006,0.1,Point 120
40.6678146,16.6033382,0.1,Point 121
38.9073179,16.2456347,0.1,Point 122
38.6782535,15.8958912,0.1,Point 123
38.6216787,15.8296299,0.1,Point 124
40.6392079,17.9248721,0.1,Point 125
40.7839011,17.2478396,0.1,Point 126
38.5685934,14.8299247,0.1,Point 127
38.4135332,14.9641757,0.1,Point 128
38.0572804,15.0287465,0.1,Point 129
37.8363584,15.2594594,0.1,Point 130
37.4136792,15.0280636,0.1,Point 131
38.1128298,13.3416622,0.1,Point 132
38.1762474,12.738152,0.1,Point 133
38.0378283,12.5878197,0.1,Point 134
37.5099789,13.0750074,0.1,Point 135
37.5787034,14.2685757,0.1,Point 136
37.8789522,15.1764641,0.1,Point 137
39.0146737,8.4484762,0.1,Point 138
39.1638995,8.5240072,0.1,Point 139
39.1396718,8.6208242,0.1,Point 140
39.295277,8.5290577,0.1,Point 141
39.8772252,8.4418868,0.1,Point 142
40.5584654,8.3161049,0.1,Point 143
40.5793291,8.1568032,0.1,Point 144
40.8172185,8.4582324,0.1,Point 145
40.913775,8.7095557,0.1,Point 146
41.1830815,9.3808964,0.1,Point 147
41.1205218,9.3657902,0.1,Point 148
41.2909986,9.3671635,0.1,Point 149
41.388723,9.1626309,0.1,Point 150
42.6311974,8.9302308,0.1,Point 151
42.5735797,9.1630037,0.1,Point 152
45.6503647,13.7754619,0.1,Point 153
45.5370461,13.6579033,0.1,Point 154
45.527592,13.5683849,0.1,Point 155
44.7803889,14.9003981,0.1,Point 156
44.3006964,15.4600096,0.1,Point 157
44.1264755,15.2224303,0.1,Point 158
43.5168234,16.4344131,0.1,Point 159
43.9534159,15.4360306,0.1,Point 160
43.1768609,16.4450058,0.1,Point 161
46.0589044,14.5068209,0.1,Point 162
46.4601589,13.7934833,0.1,Point 163
