44.0639064,-123.101807
44.00862,-124.1015628
36.1629313,-115.1540556
33.9896002,-118.1461292
34.3894577,-119.6952014
32.7232903,-117.135387
40.75779,-73.9771599
67.0112953,-50.6972798
-25.4311687,-49.2557202
-25.5105167,-54.5731031
-23.5617697,-46.6244947
-22.9156167,-43.2023436
-25.5242893,-48.3349275
34.0291568,-5.006269
25.1994298,55.2670114
1.304493,103.8590719
3.1391241,101.6947652
18.7905768,99.0028791
13.3613478,103.857073
13.7237013,100.502743
-33.8565745,151.127633
-33.7093326,150.3194512
-37.8174688,144.9636672
-38.7851933,143.6420375
59.912806,10.7898509
59.3238429,18.0408275
60.1870477,24.9402415
56.95096612859506,24.093017578125004
54.90385617058854,23.898010253906254
53.4913071,-2.3076839
51.5394954,-0.0884456
52.20497673352913,0.11621475219726564
50.846705869362324,4.358825683593751
50.460994,4.8608952
48.85409863123824,2.343864440917969
43.5245032,5.4454324
42.8113682,-1.6462424
42.4719425,-2.4482443
42.5611888,-5.5573752
40.3800449,-3.7116721
37.4138176,-5.9638693
36.1393989,-5.355703
36.719043,-4.4609602
41.89409955811395,12.476348876953127
46.4720849,6.8532367
46.1971127,6.1281391
47.1417648,9.5144401
47.69867153529717,15.062255859375002
51.22236764552972,6.767578125000001
50.7722877,6.0767507
49.19785878427575,13.298950195312502
50.75961741818186,15.064830780029299
50.0617535,14.421741
49.0785745,17.7176394
51.111695,17.0268448
50.4384984,30.5019323
47.498183954727466,19.044799804687504
35.513767,24.0136968
55.648148839527714,12.052001953125002
55.268163010533115,10.48301696777344
56.26776108757582,9.283447265625002
57.610107020683905,10.382080078125002
38.7411657,-9.1499833
52.37203595971475,4.896812438964845
36.744661605725454,-5.167007446289063
57.703413489651645,11.986083984375002
55.58998733044274,12.998199462890627
49.235353376955764,6.99879052354565
