45.46456255201401, 9.190035509939465,,,,
45.43861009597741, 10.993346616843713,,,,
45.43795642150968, 12.335860241324903,,,,
45.39808743738883, 11.875420144394312,,,,
45.38223031791576, 12.34561308265489,,,,
45.227577139021584, 13.592463209192095,,,,
45.08103837070238, 13.638396015948604,,,,
45.026059892455486, 14.576396344277715,Frankopan Castle, Krk, HR,
45.02524390386154, 14.584463184741361,Plaza Dražica (Dražice beach), Krk, HR,
44.83710431825616, 11.61906799731054,,,,
44.49231222457563, 11.348478539981027,Piazza Santo Stefano, Bologna, IT,
44.42054722154267, 12.196734330857174,,,,
43.77342504697853, 11.255320657543676,,,,
43.76925616183187, 11.255774379065125,Piazza della Signoria, Florence, IT,
43.76805840581558, 11.253253537734313,Ponte Vecchio, Florence, IT,
43.76321989388037, 11.26432848799279,View of Florence from Piazzale Michelangelo, IT,,
43.64212370058745,-79.38704633,,,,
43.317810513424725,-1.985870246,,,,
43.31722539380798, 11.328496607774888,,,,
43.26817697061137,-1.345136401,Hotel du Pont d'Enfer, Bidarray, France,
43.166263850012086,-1.237394108,,,,
43.092646823097475, 11.780663857837386,,,,
43.07661983480902, 11.678972349814314,,,,
42.92626025557105,-8.277844635,A Salcedo O Pino, Spain,,
42.925608958335644,-8.28261905,A Salceda O Pino, Spain,,
42.90119600072921,-1.542012534,Larrasoaña, Spain,,
42.883143819662955,-8.543325669,Hospedaje Mera, Santiago de Compostela, Spain,
42.88141766241554,-8.542177665,Calzados Carmo, Santiago de Compostela, Spain,
42.881408445350196,-8.54391178,Santiago de Compostela, Spain,,
42.88122806279972,-8.543960294,Mosteiro de San Martiño Pinario, Santiago de Compostela, Spain,
42.878099459347716,-8.543097224,Rua do Cardeal Paya, Santiago de Compostela, Spain,
42.80949929886531,-1.64386059,,,,
42.80740406975972,-7.615926207,Igrexa de San Xoán ou San Nicolao, Portomarin, Spain,
42.76877617049794,-7.265520866,Fuente de Os Lameiros, Tricastela-Sarria, Spain, 
42.67300073470074,-1.810843968,,,,
42.60921341063199,-6.810931276,,,,
42.59924072527503,-5.567242668,,,,
42.462056732979576,-2.445280869,,,,
42.45731477338665,-6.055569121,Palacio de Gaudí, Astorga, ES,
42.34025150433889,-3.705264022,,,,
41.88950259116083, 12.490587260924666,,,,
41.38939744460699, 2.186735231784035,Parc de la Ciutadella, Barcelona, ES,
41.38441049175197, 2.1757903960003855,Catedral de Barcelona, ES,,
41.38204197899842, 2.172260441070557,La Boquería, Barcelona, ES,
41.234278916565735, 1.8064396840252854,,,,
40.99857028806252, 17.214215384878266,,,,
40.99533599320794, 17.21780627132349,,,,
40.95098838808341, 17.30539086489963,Cala Porta Vecchia. Monopoli, IT,,
40.93995467918963, 17.317024463439214,Lido Colonia, Monopoli, IT,
40.78724171100045, 17.23531596414014,Alberobello, IT,,
40.78719060177595, 14.383715816390295,Torre del Greco, passing Mt. Vesuvius on the way to Pompeii,,
40.78148462488459, 17.235894533945718,,,,
40.41557605922342,-3.707384384,Plaza Mayor, Madrid, ES,
40.25892490624212, 9.625343271163612,,,,
37.18113249411492,-3.592709095,Granada Mirador de San Nicolas, Spain,,
37.17760720736454,-3.601544159,Granada hotel, Spain,,
37.17711934756616,-3.592379233,Granada Alhambra, Torre de la Vela, Spain,
37.17644004622429,-3.600204545,Granada Monumento al Aguador, Spain,,
37.17614928594183,-3.598569782,Capilla Real de Granada, Spain,,
36.79299853473905,-3.898979594,Frigiliana Church, Spain,,
36.75028133765984,-3.869828019,Nerja Calle Almuñécar, Spain,,
36.744294722825515,-3.875323289,Nerja Balcon de Europa, Spain,,
36.617803956606224, 27.83892098182104,Clock Tower, Symi, Greece,
36.61653392051427, 27.836378944113278,Symi Harbour, Greece,,
36.09140501233483, 28.088443526919818,Lindos Acropolis, Rhodes, Greece,
35.88588238465772, 27.770894054415955,Prasonisi Beach, Rhodes, Greece,
35.780948113069684,-5.811813936,,,,
35.35885915886085, 24.26914124273795,,,,
35.270026487379134, 23.54009465043128,,,,
35.204280874705844, 24.46914090278071,,,,
35.15465211424779, 24.472889315344815,,,,
35.152443062867675, 24.473341576330625,,,,
33.48778083699869,-111.9216966,SF Giants Spring Training Facilities - Scottsdale, AZ, US,
31.62558405922245,-7.988164101,,,,
31.509927645942682,-9.774059456,,,,
31.045336844924464,-7.130156863,,,,
30.36978589315635,-5.773539369,,,,
30.367852283071603,-5.773789915,,,,
30.367850207487265,-5.773790123,,,,
24.478205867499426, 54.333697057020814,,,,
24.47562169329252, 54.322714973410946,,,,
24.46027602912971, 54.31787341296453,,,,
24.457076332350333, 54.31679707855842,,,,
24.40845324356367, 54.47530341216318,,,,
22.507385662126836,103.964919,,,,
22.333369458868507, 103.84248208144862,,,,
22.327273510140135, 103.83408237055225,,,,
21.030733046355085, 105.85275010267145,,,,
20.895008028764085,-86.85616329,,,,
20.844362419041094, 107.09065904484468,,,,
20.631339189167097,-156.446528,,,,
19.69895408698552,-98.84404634,,,,
19.425514572135246,-99.18679871,,,,
18.55693192111579,-99.60558211,,,,
18.343794395881194,-65.63709961,marina - Fajardo, Puerto Rico,,
16.85784005889927,-99.87184217,,,,
14.721799930323838, 120.25618319563134,Anvaya Cove, Bataan, Philippines,
14.624885666293519,121.1469908,,,,
14.61963546988286, 121.02457794557405,,,,
14.61444374449571, 121.03117052086068,,,,
14.590565870205058, 120.97926208763899,,,,
14.094270424387583, 120.94121199451585,,,,
13.751121950841112, 100.49220094530766,,,,
13.732362242357466, 100.52964724027589,,,,
13.518881897286535, 99.95949838630587,,,,
13.411455158765538, 103.85960791269997,,,,
11.995480188179878,120.2023995,,,,
11.991562639798978, 119.92362094110455,,,,
11.95891225599887, 120.22604552944775,,,,
11.570113489450605, 104.9304748613114,,,,
10.779160303133974, 106.69271826389469,,,,
10.77808470435541, 106.69634264871605,Independence Palace, Ho Chi Minh City, Vietnam,
10.777442242642815, 106.69731956900489,Quán Ngon 138, Ho Chi Minh City, Vietnam,
10.776212219175342, 106.69841051937833,Tòa án Nhân dân thành phố (Palais de Justice), Ho Chi Minh City, Vietnam,
10.771763568173377, 106.69892146784706,Ben Thanh Market, Ho Chi Minh City, Vietnam,
10.706780018454149, 105.11826573380661,,,,
10.33748834246435,106.0353464,,,,
1.404730577438369, 103.79038276654664,,,,
1.314897866799297, 103.96197059687765,,,,
1.3111447959121068, 103.7951781884184,,,,
1.308439933393304, 103.83284723974653,,,,
1.2863488635656795, 103.85970112180338,,,,
52.516323,13.378254,Brandenburg Gate Berlin, Germany,,
50.08998178, 14.41835769132561,Staronová Synagogue, Prague,,
48.39757671,9.99345655,Neue Strasse - Ulm, Germany,,
48.12163,17.0988,Železničná stanica train station, Bratislava, SK,
47.802924,12.168663,Autobahn 8 exit Rohrdorf, Germany,,
47.795326,13.046704,Fortress Hohensalzburg, Salzburg, Austria,
47.775026,12.139109,Schloss Neubeuern, Germany,,
47.774449,12.138778,Marktplatz Neubeuern, Germany,,
47.762857,12.17013,Gasthof Dandlberg Alm Samerberg, Germany,,
47.760994,12.24143,Käser Alm Samerberg, Germany,,
47.759151,12.136068,Freibad Neubeuern, Germany,,
46.61987823, 14.264731865185587,,,,
46.36963725, 14.100441368659306,,,,
45.820919,13.484194,Trieste Airport - Trieste, Italy,,
45.649454,13.768157,Trieste, Italy,,
45.549528,11.549417,,,,
45.54660078, 11.543822440762703,Portal of Vicenza Cathedral - Vicenza, Italy,,
44.49296655, 11.343069411045485,Basilica di San Petronio, Bologna, IT,
43.46775852, 11.043358260628398,,,,
43.26752304,-1.342867745,Bidarray, France,,
42.88939851,-8.493860301,Homenaje al peregrino, Monte do Gozo, Spain,
42.88265103,-8.545394343,Rua de San Francisco, Santiago de Compostela, Spain,
42.88044633,-8.545895768,Praza do Obradoiro, Santiago de Compostela, ES,
42.806324,-7.620104,Portomarin, Spain,,
41.484235,-71.314875,Oyster Bar - Newport, Rhode Island, USA,
41.39064959, 2.181176272569061,Arc de Triomf, Barcelona, ES,
40.9970815,17.2187985,Polignano a Mare poetry stairs, Italy,,
40.828864,14.140734,Vulcano Solfatara, west of Naples,,
40.749233,14.485043,Foro di Pompei - Pompeii, Italy,,
37.383455,-5.991389,Real Alcazar - Sevilla, Spain,,
37.17711866,-3.588542657,Granada Alhambra El Partal, Spain,,
37.17711866,-3.588542657,Granada Alhambra El Partal, Spain,,
36.79141215,-3.895549191,Frigiliana viewpoint Calle Real, Spain,,
36.45115244, 28.22664398026199,Doe Statue, Rhodes, Greece,
36.4504437,28.2280293,Rhodes, Greece,,
36.4489294,28.2250511,Watching WC @ Cafe, Rhodos, Greece,
33.506417,-111.949028,Phoenician - Scottsdale, Arizona, US,
31.988671,-80.847295,,,,
24.452361,54.639917,,,,
18.128976,-66.070668,,,,
11.061491,106.526025,U.S. Tank at Cu Chi tunnels, Vietnam,,
9.765384255, 126.16774092877795,,,,
1.310306,103.949111,,,,
1.28475,103.861028,,,,
-13.151278,-72.521722,,,,
-13.15422113,-72.52556471,,,,
-13.41404656,-71.84388733,,,,
-15.76444142,-69.68428381,,,,
-15.82199031,-69.97115966,,,,
-22.90948388,-43.17631242,Teatro Municipal - Rio de Janeiro, Brazil,,
-22.910037,-43.181012,,,,
-22.95104084,-43.16356474,,,,
-22.97315309,-43.18427433,,,,
-23.54592915,-46.63442529,,,,
-23.55068173,-46.63406118,,,,
-25.53404283,-54.58835303,,,,
-25.53559427,-54.59051961,,,,
-25.53630322,-54.58995852,,,,
-25.701325,-54.44465112,,,,
-34.58372779,-58.39123869,,,,
-34.58405883,-58.39137918,,,,
-34.585944,-58.426167,,,,
-34.58933532,-58.38661849,,,,
-34.60393531,-58.38208551,,,,
-34.639386,-58.362575,,,,
-34.63940588,-58.36145729,La Boca, Buenos Aires, Argentina,
-34.63948526,-58.36207682,,,,
