39.1638995,8.5240072,Point 139,0.1
39.1396718,8.6208242,Point 140,0.1
39.295277,8.5290577,Point 141,0.1
39.8772252,8.4418868,Point 142,0.1
40.5584654,8.3161049,Point 143,0.1
40.5793291,8.1568032,Point 144,0.1
40.8172185,8.4582324,Point 145,0.1
40.913775,8.7095557,Point 146,0.1
41.1830815,9.3808964,Point 147,0.1
41.1205218,9.3657902,Point 148,0.1
41.2909986,9.3671635,Point 149,0.1
41.388723,9.1626309,Point 150,0.1
42.6311974,8.9302308,Point 151,0.1
42.5735797,9.1630037,Point 152,0.1
45.6503647,13.7754619,Point 153,0.1
45.5370461,13.6579033,Point 154,0.1
45.527592,13.5683849,Point 155,0.1
44.7803889,14.9003981,Point 156,0.1
44.3006964,15.4600096,Point 157,0.1
44.1264755,15.2224303,Point 158,0.1
43.5168234,16.4344131,Point 159,0.1
43.9534159,15.4360306,Point 160,0.1
43.1768609,16.4450058,Point 161,0.1
46.0589044,14.5068209,Point 162,0.1
46.4601589,13.7934833,Point 163,0.1
46.3637161,14.0925295,Point 164,0.1
48.1892932,16.3706149,Point 165,0.1
47.7996357,13.0417575,Point 166,0.1
47.3921608,13.6569919,Point 167,0.1
47.2519144,13.5172786,Point 168,0.1
47.4492323,12.3909954,Point 169,0.1
47.2657216,11.3795283,Point 170,0.1
47.1549466,10.5683742,Point 171,0.1
47.1604947,9.8046814,Point 172,0.1
47.9943379,10.1602219,Point 173,0.1
47.5551019,10.7319046,Point 174,0.1
48.1378341,11.5673576,Point 175,0.1
48.3608758,11.7046415,Point 176,0.1
49.7292384,13.3758553,Point 177,0.1
50.0759688,14.4415291,Point 178,0.1
49.4508284,11.0751901,Point 179,0.1
49.8993612,10.9055629,Point 180,0.1
50.1104297,8.670418,Point 181,0.1
48.7807157,8.0910774,Point 182,0.1
48.7621833,8.1627436,Point 183,0.1
48.6742969,8.1002588,Point 184,0.1
48.6266297,8.0574749,Point 185,0.1
48.5485076,7.9757641,Point 186,0.1
48.5696397,7.839465,Point 187,0.1
50.9420577,6.9588219,Point 188,0.1
51.2250166,6.7885338,Point 189,0.1
51.2508106,7.138723,Point 190,0.1
51.4223614,5.4752081,Point 191,0.1
51.5617891,5.0913062,Point 192,0.1
51.5771538,4.7699561,Point 193,0.1
51.5839808,4.6573462,Point 194,0.1
51.6990327,5.3192725,Point 195,0.1
52.0871845,5.1160254,Point 196,0.1
51.8418009,5.8507361,Point 197,0.1
52.3704867,4.895849,Point 198,0.1
51.9685656,5.6703367,Point 200,0.1
53.5417428,9.9436762,Point 201,0.1
52.3716599,9.7388302,Point 202,0.1
54.0247824,10.7547773,Point 203,0.1
53.6435504,12.6516998,Point 204,0.1
52.394498,13.0659667,Point 205,0.1
52.5207995,13.4050306,Point 206,0.1
52.5798824,14.1047853,Point 207,0.1
52.3479668,14.5616594,Point 208,0.1
51.049403,13.7357754,Point 209,0.1
50.8375663,14.7481246,Point 210,0.1
50.7655281,15.047502,Point 211,0.1
50.2115904,15.8055587,Point 212,0.1
50.0354979,15.783586,Point 213,0.1
48.983336,14.4817061,Point 214,0.1
49.1848098,15.4594893,Point 215,0.1
50.4135856,16.1741357,Point 216,0.1
48.1402948,17.1066737,Point 217,0.1
49.300431,19.9495397,Point 219,0.1
47.4936675,19.0470881,Point 220,0.1
43.2063429,19.0662141,Point 221,0.1
42.4992873,18.7014403,Point 222,0.1
42.4344532,19.2562499,Point 223,0.1
41.4039844,2.1391714,Point 224,0.1
38.3428148,-0.4836275,Point 225,0.1
37.9892681,-1.1411158,Point 226,0.1
37.6247061,-1.0092798,Point 227,0.1
37.6638523,-1.7124048,Point 228,0.1
37.181405,-3.625781,Point 229,0.1
37.3257746,-3.2694901,Point 230,0.1
36.7151201,-4.4337463,Point 231,0.1
36.5125019,-4.8862706,Point 232,0.1
36.7472435,-5.166422,Point 233,0.1
36.5202278,-5.0112401,Point 234,0.1
36.1366281,-5.3508953,Point 235,0.1
37.3940287,-5.9729961,Point 236,0.1
35.7710508,-5.8224602,Point 237,0.1
37.0205649,-7.9454759,Point 238,0.1
37.0950878,-8.2613329,Point 239,0.1
37.0985711,-8.6749727,Point 240,0.1
37.0265011,-8.9871327,Point 241,0.1
38.7268474,-9.1389179,Point 242,0.1
38.7795922,-9.4976901,Point 243,0.1
38.6941636,-9.4200992,Point 244,0.1
38.802338,-9.3740939,Point 245,0.1
40.2072738,-8.4086704,Point 246,0.1
41.2940453,-7.752347,Point 247,0.1
41.0666549,-7.8237582,Point 248,0.1
41.1804488,-8.6477328,Point 249,0.1
41.2810429,-8.2882539,Point 250,0.1
41.2640127,-8.0781404,Point 251,0.1
41.7022677,-8.1712766,Point 252,0.1
41.6717573,-8.1819196,Point 253,0.1
41.5793689,-8.2729001,Point 254,0.1
40.4170242,-3.6968057,Point 255,0.1
55.9597019,-3.1741231,Point 256,0.1
35.8628604,-5.3617081,Point 257,0.1
35.5729672,-5.3672013,Point 258,0.1
35.1653487,-5.257338,Point 259,0.1
35.3000959,-5.1970849,Point 260,0.1
34.027595,-5.0052934,Point 261,0.1
34.9732247,-5.546443,Point 262,0.1
34.7455985,-5.5409499,Point 263,0.1
34.4856546,-5.5079909,Point 264,0.1
34.1526285,-5.4675412,Point 265,0.1
33.8646153,-5.5444455,Point 266,0.1
34.6771665,-6.014111,Point 267,0.1
34.2605232,-5.7394528,Point 268,0.1
35.1770786,-6.1294675,Point 269,0.1
34.8892127,-6.2887692,Point 270,0.1
31.6146085,-7.9780368,Point 271,0.1
31.0450974,-7.2062473,Point 272,0.1
30.4313154,-9.5820407,Point 273,0.1
31.498172,-9.7331027,Point 274,0.1
32.6925398,-4.7412823,Point 275,0.1
32.817272,-4.9555157,Point 276,0.1
33.5262581,-5.1057126,Point 277,0.1
33.434624,-5.2320554,Point 278,0.1
33.2395801,-5.0809934,Point 279,0.1
33.8196691,10.841771,Point 280,0.1
32.9205297,10.4572495,Point 281,0.1
35.6701364,10.105687,Point 282,0.1
35.9126834,14.4766774,Point 283,0.1
36.0460401,14.243218,Point 284,0.1
35.2963277,25.1650254,Point 285,0.1
34.9854049,34.069649,Point 286,0.1
34.9876551,33.7029803,Point 287,0.1
35.1685963,33.3617175,Point 288,0.1
35.1766647,33.3601726,Point 289,0.1
34.9821114,32.7378157,Point 290,0.1
34.6813212,33.025174,Point 291,0.1
34.9023674,33.6287354,Point 292,0.1
36.6687856,29.1293832,Point 293,0.1
37.8708781,32.5186655,Point 294,0.1
37.8535309,27.278187,Point 295,0.1
40.1981062,25.9103891,Point 296,0.1
41.0169349,28.9689054,Point 297,0.1
37.9135792,29.1337003,Point 298,0.1
38.6402751,34.8191565,Point 299,0.1
36.24078,29.989517,Point 300,0.1
36.2009944,37.1526598,Point 301,0.1
34.8299461,36.1288775,Point 302,0.1
34.6674598,36.2394274,Point 303,0.1
34.4412548,35.8356799,Point 304,0.1
34.0074981,36.2229479,Point 305,0.1
34.1326308,35.637926,Point 306,0.1
33.8957791,35.4953612,Point 307,0.1
33.5579449,35.3708378,Point 308,0.1
33.2721334,35.1984645,Point 309,0.1
33.6948353,35.5812798,Beit ed-Dine,0.1
33.9443893,35.646769,Point 310,0.1
34.209034,35.8539261,Point 311,0.1
33.8228003,35.8440324,Point 312,0.1
33.5034696,36.2765117,Point 313,0.1
35.1437319,36.7528243,Point 314,0.1
34.5620577,38.2897035,Point 315,0.1
32.9944923,35.6863883,Point 316,0.1
32.7926955,35.5243399,Point 317,0.1
32.8792361,35.5490592,Point 318,0.1
32.9610835,35.4831412,Point 319,0.1
32.927662,35.0752738,Point 320,0.1
32.7965257,34.9856441,Point 321,0.1
32.6960373,35.2740352,Point 322,0.1
32.5069939,34.902987,Point 323,0.1
32.0821209,34.7574182,Point 324,0.1
32.2239664,35.2669091,Point 325,0.1
32.4606567,35.2984948,Point 326,0.1
31.9058611,35.2181519,Point 327,0.1
31.7728628,35.2112855,Point 328,0.1
31.7051234,35.1769532,Point 329,0.1
31.7997112,35.4557313,Point 330,0.1
31.2406348,34.803823,Point 331,0.1
31.4517467,35.3874717,Point 332,0.1
31.3097723,35.3609829,Point 333,0.1
31.0612932,35.014227,Point 334,0.1
30.6084926,34.7999936,Point 335,0.1
30.8317321,34.7663122,Point 336,0.1
29.5492084,34.951041,Point 337,0.1
29.4485074,34.8463275,Point 338,0.1
28.5674273,33.9519084,Point 339,0.1
30.0547023,31.2333367,Point 340,0.1
29.9726515,31.1320565,Point 341,0.1
31.2599733,32.3048593,Point 342,0.1
24.4870812,54.3731647,Point 343,0.1
25.224617,55.2641208,Point 344,0.1
24.3763032,56.7129924,Point 345,0.1
23.5790951,58.3876887,Point 346,0.1
23.1302607,57.308282,Point 347,0.1
49.8674084,24.0188493,Point 348,0.1
50.4555682,30.5210062,Point 349,0.1
51.2492233,22.568654,Point 350,,1
50.0370615,21.9753923,Point 351,0.1
49.1828104,22.568654,Point 352,0.1
50.0511723,19.9319353,Point 353,0.1
49.8319887,19.0420427,Point 354,0.1
50.2623365,19.02007,Point 355,0.1
50.6679458,21.7501726,Point 356,0.1
50.0688049,22.2473039,Point 357,0.1
52.1798983,22.07501,Point 358,0.1
53.8027663,21.5609638,Point 359,0.1
54.0339727,19.038464,Point 360,0.1
54.3521378,18.6484494,Point 361,0.1
54.518275,18.5330929,Point 362,0.1
54.826387,18.335339,Point 363,0.1
54.604273,18.8132443,Point 364,0.1
54.7600033,17.5606199,Point 365,0.1
54.2609201,16.0499997,Point 366,0.1
54.582118,16.8712278,Point 367,0.1
54.1796459,15.5694174,Point 368,0.1
53.9257007,14.4240927,Point 369,0.1
53.9655405,14.5705687,Point 370,0.1
53.4276972,14.5488405,Point 371,0.1
52.4001175,16.9370257,Point 372,0.1
53.1247346,17.9807269,Point 373,0.1
53.0125139,18.6179339,Point 374,0.1
52.6974042,21.0898577,Point 375,0.1
50.8956754,15.7198172,Point 376,0.1
50.9164591,15.327056,Point 377,0.1
50.829799,15.5193167,Point 378,0.1
50.7707781,15.7720023,Point 379,0.1
51.1099933,15.5852347,Point 380,0.1
51.0375126,15.3819876,Point 381,0.1
50.4448294,16.6564017,Point 382,0.1
50.4019576,16.3817435,Point 383,0.1
50.3395791,16.8755601,Point 384,0.1
50.5919606,16.7869216,Point 385,0.1
51.1138734,17.0258742,Point 386,0.1
51.0828268,16.4381057,Point 387,0.1
51.2309726,15.929988,Point 388,0.1
51.8459642,16.5919143,Point 389,0.1
52.0803548,16.6303664,Point 390,0.1
52.2799263,16.6866714,Point 391,0.1
51.603752,16.8516088,Point 392,0.1
51.7553227,19.452622,Point 393,0.1
51.6566039,19.3482518,Point 394,0.1
51.598634,18.6670995,Point 395,0.1
51.3797298,19.7712255,Point 396,0.1
52.2255059,21.0236669,Point 397,0.1
52.1227589,20.727036,Point 398,0.1
52.437824,20.6652379,Point 399,0.1
54.2734631,18.0202794,Point 400,0.1
55.67869,12.5908638,Point 401,0.1
59.3368636,18.0237238,Point 402,0.1
58.7504061,17.0174802,Point 403,0.1
59.6493928,17.9342942,Stockholm Arlanda Airport,0.1
59.9199985,10.7293197,Point 404,0.1
59.1429144,10.2184554,Point 405,0.1
58.162812,8.0156966,Point 406,0.1
57.985568,7.5282627,Point 407,0.1
58.971715,5.7313213,Point 409,0.1
60.3940518,5.3156774,Point 410,0.1
61.0599745,5.5002315,Point 411,0.1
61.2106698,6.5344912,Point 412,0.1
63.4348974,10.405164,Point 416,0.1
62.5608146,7.691541,Point 417,0.1
67.2855992,14.4096674,Point 418,0.1
67.8958633,13.01327,Point 419,0.1
68.2405438,14.5953013,Point 420,0.1
68.6311167,16.5589538,Point 421,0.1
68.4951008,16.7182555,Point 422,0.1
68.4667808,15.5179761,Point 423,0.1
60.1633141,24.9352146,Point 424,0.1
61.5016748,23.7486912,Point 425,0.1
62.2474083,25.7701755,Point 426,0.1
55.7672841,37.6122708,Point 427,0.1
56.9019482,24.0385785,Point 428,0.1
42.7129784,23.2955636,Point 429,0.1
40.6621622,22.9220285,Point 430,0.1
40.0972583,22.4990548,Point 431,0.1
39.6431443,22.4200905,Point 432,0.1
39.5965996,19.9207009,Point 433,0.1
39.6642907,20.8600319,Point 434,0.1
38.9673219,20.7556618,Point 435,0.1
39.7073527,21.6240423,Point 436,0.1
37.9804232,23.724271,Point 437,0.1
51.235661,71.3884555,Point 438,0.1
42.8680367,74.5707067,Point 439,0.1
43.237323,76.9547399,Point 440,0.1
28.4875734,-16.2907344,Point 441,0.1
28.0473093,-16.6917354,Point 442,0.1
28.2942748,-16.8235714,Point 443,0.1
28.2870193,-16.401971,Point 444,0.1
28.2809726,-16.6313106,Point 445,0.1
28.1236389,-15.4770595,Point 446,0.1
16.6012518,-22.9094424,Point 447,0.1
16.8841029,-24.9880858,Point 448,0.1
16.8366451,-25.0570537,Point 449,0.1
37.8866108,-4.7854546,Point 450,0.1
51.5580089,-0.1688732,Point 451,0.1
51.5419972,-0.1471581,Point 452,0.1
51.5047533,-0.0776724,Point 453,0.1
51.5007997,-0.1293425,Point 454,0.1
51.5130091,0.0062579,Point 455,0.1
50.8718774,-0.74008,Point 456,0.1
50.8191348,-0.1372188,Point 457,0.1
51.8824264,5.2710258,Point 458,0.1
51.4541314,5.3863074,Point 459,0.1
47.6925558,9.2716366,Point 460,0.1
44.8182958,5.9474437,Point 461,0.1
45.7579165,7.0303974,Point 462,0.1
45.4486084,8.2921399,Point 463,0.1
45.7897835,8.5394712,Point 464,0.1
46.0393194,9.3019596,Point 465,0.1
46.1554492,8.7675471,Point 466,0.1
46.4561977,8.6612089,Point 467,0.1
46.6681085,12.3057389,Point 468,0.1
46.5452688,11.5613474,Point 469,0.1
43.05529,11.48883,Point 470,0.1
43.09868,11.78752,Point 471,0.1
42.8954136,11.7637531,Point 473,0.1
42.9140647,12.7309789,Point 474,0.1
42.8869031,12.6482381,Point 475,0.1
42.9873745,12.6695449,Point 476,0.1
43.1862281,12.1351346,Point 477,0.1
49.9680161,16.99346,Point 478,0.1
50.0728938,17.1566716,Point 479,0.1
50.6951856,17.3841043,Point 480,0.1
50.6956206,17.4798914,Point 481,0.1
50.6938062,17.3023604,Point 482,0.1
50.7181047,16.8306981,Point 483,0.1
50.8127822,17.0669042,Point 484,0.1
50.4402526,17.7672989,Point 485,0.1
50.6667074,17.9078581,Point 486,0.1
50.3429466,18.2063548,Point 487,0.1
50.3003894,18.6764482,Point 488,0.1
50.3051034,18.7868852,Point 489,0.1
50.4207261,19.2098878,Point 490,0.1
50.4712528,19.0785398,Point 491,0.1
50.3528693,19.1135838,Point 492,0.1
50.4551076,19.5452877,Point 493,0.1
50.0762371,19.7891691,Point 494,0.1
50.0512848,19.9471116,Point 495,0.1
50.0674299,19.9914002,Point 496,0.1
50.0600713,20.0082182,Point 497,0.1
49.5185231,19.9636596,Point 498,0.1
49.2373105,19.807669,Point 499,0.1
49.2332008,20.0161616,Point 500,0.1
49.382466,20.2334404,Point 501,0.1
49.4227922,20.3166962,Point 502,0.1
49.3973081,20.413793,Point 503,0.1
49.4408015,20.4274423,Point 504,0.1
49.4243906,20.4840905,Point 505,0.1
49.4223514,20.9537883,Point 506,0.1
49.3838867,22.4480026,Point 507,0.1
49.0727826,22.7060218,Point 508,0.1
40.9525019,17.2984082,Point 509,0.1
40.7527305,14.4869789,Point 510,0.1
46.4007924,13.839524,Point 511,0.1
46.4746895,13.7236403,Point 512,0.1
52.4481102,13.0495806,Point 513,0.1
52.5227851,13.2950334,Point 514,0.1
52.4980243,13.4004335,Point 515,0.1
52.5038776,13.4378807,Point 516,0.1
52.5748063,13.5031568,Point 517,0.1
53.2149884,18.0360627,Point 518,0.1
53.2856518,18.1260133,Point 519,0.1
53.3307823,18.1953644,Point 520,0.1
53.3900366,18.2476741,Point 521,0.1
53.4131666,18.3510142,Point 522,0.1
53.4919843,18.4520893,Point 523,0.1
53.632686,18.6460667,Point 524,0.1
